etime;mysql_17_threads;mysql_17_conns;localhost_processload_mysql_26;mysql_17_vmswap;mysql_19_questions;mysql_17_vmsize;mysql_19_processes;mysql_17_vmdata;mysql_17_vmstk;mysql_17_vmrss
1288400700; 1.7000000000e+01; 0.0000000000e+00; 1.0668888889e-01; 3.6199219200e+08; 9.2317777778e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288401000; 1.7000000000e+01; 0.0000000000e+00; 2.0931111111e-01; 3.6198812331e+08; 5.4595555556e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421270869e+08
1288401300; 1.7000000000e+01; 0.0000000000e+00; 1.6695555556e-01; 3.6198809600e+08; 2.9702444444e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288401600; 1.7000000000e+01; 0.0000000000e+00; 2.9911111111e-01; 3.6198809600e+08; 1.8606666667e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288401900; 1.7000000000e+01; 0.0000000000e+00; 1.2782222222e-01; 3.6198809600e+08; 1.3997111111e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288402200; 1.7000000000e+01; 0.0000000000e+00; 1.0974809893e-01; 3.6198809600e+08; 7.9143735696e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288402500; 1.7000000000e+01; 0.0000000000e+00; 1.2360470672e-01; 3.6198809600e+08; 1.0872717475e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288402800; 1.7000000000e+01; 0.0000000000e+00; 2.3260274991e-01; 3.6198809600e+08; 5.9507131178e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288403100; 1.7000000000e+01; 0.0000000000e+00; 1.2075555556e-01; 3.6198809600e+08; 1.0133555556e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288403400; 1.7000000000e+01; 0.0000000000e+00; 1.1337777778e-01; 3.6198809600e+08; 1.3111111111e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288403700; 1.7000000000e+01; 0.0000000000e+00; 1.0008888889e-01; 3.6198809600e+08; 1.0385111111e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288404000; 1.7000000000e+01; 0.0000000000e+00; 1.0662222222e-01; 3.6198809600e+08; 7.5522222222e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288404300; 1.7000000000e+01; 0.0000000000e+00; 1.2653333333e-01; 3.6198809600e+08; 1.2764888889e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288404600; 1.7000000000e+01; 0.0000000000e+00; 1.9620000000e-01; 3.6198809600e+08; 5.2798222222e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288404900; 1.7000000000e+01; 0.0000000000e+00; 1.0064444444e-01; 3.6198809600e+08; 8.1680000000e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288405200; 1.7000000000e+01; 0.0000000000e+00; 1.0000000000e-01; 3.6198809600e+08; 7.6680000000e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288405500; 1.7000000000e+01; 0.0000000000e+00; 1.2607087486e-01; 3.6198809600e+08; 1.1238486526e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288405800; 1.7000000000e+01; 0.0000000000e+00; 1.1383770931e-01; 3.6198809600e+08; 9.8139623774e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288406100; 1.7000000000e+01; 0.0000000000e+00; 1.1002474916e-01; 3.6198809600e+08; 1.4965328874e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288406400; 1.7000000000e+01; 0.0000000000e+00; 2.1264444444e-01; 3.6198809600e+08; 5.3243333333e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288406700; 1.7000000000e+01; 0.0000000000e+00; 1.0075555556e-01; 3.6198809600e+08; 8.4026666667e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288407000; 1.7000000000e+01; 0.0000000000e+00; 9.3377777778e-02; 3.6198809600e+08; 7.0404444444e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288407300; 1.7000000000e+01; 0.0000000000e+00; 1.0326666667e-01; 3.6198809600e+08; 8.6888888889e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288407600; 1.7000000000e+01; 0.0000000000e+00; 1.0629243263e-01; 3.6198809600e+08; 8.2752757475e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288407900; 1.7000000000e+01; 0.0000000000e+00; 9.7083189813e-02; 3.6198809600e+08; 7.3338948211e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421273600e+08
1288408200; 1.7000000000e+01; 0.0000000000e+00; 2.4897993311e-01; 3.6197995861e+08; 6.8125273876e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8422087339e+08
1288408500; 1.7000000000e+01; 0.0000000000e+00; 1.0431111111e-01; 3.6199211008e+08; 1.0423333333e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420872192e+08
1288408800; 1.7000000000e+01; 0.0000000000e+00; 9.6711111111e-02; 3.6199219200e+08; 7.4175555556e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288409100; 1.7000000000e+01; 0.0000000000e+00; 9.6666666667e-02; 3.6199219200e+08; 7.5655555556e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288409400; 1.7000000000e+01; 0.0000000000e+00; 1.1653333333e-01; 3.6199219200e+08; 1.3030000000e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288409700; 1.7000000000e+01; 0.0000000000e+00; 1.1666666667e-01; 3.6199219200e+08; 1.3728888889e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288410000; 1.7000000000e+01; 0.0000000000e+00; 2.2262222222e-01; 3.6199219200e+08; 5.3135555556e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288410300; 1.7000000000e+01; 0.0000000000e+00; 1.0413333333e-01; 3.6199219200e+08; 9.4284444444e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288410600; 1.7000000000e+01; 0.0000000000e+00; 1.2320000000e-01; 3.6199219200e+08; 1.0788888889e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288410900; 1.7000000000e+01; 0.0000000000e+00; 1.0346666667e-01; 3.6199219200e+08; 7.6213333333e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288411200; 1.7000000000e+01; 0.0000000000e+00; 1.0333333333e-01; 3.6199219200e+08; 7.5337777778e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288411500; 1.7000000000e+01; 0.0000000000e+00; 2.3246666667e-01; 3.6199219200e+08; 1.5678666667e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288411800; 1.7000000000e+01; 0.0000000000e+00; 2.2671111111e-01; 3.6199219200e+08; 5.3943555556e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288412100; 1.7000000000e+01; 0.0000000000e+00; 9.7533333333e-02; 3.6199219200e+08; 7.4802222222e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288412400; 1.7000000000e+01; 0.0000000000e+00; 9.9977777778e-02; 3.6199219200e+08; 7.8620000000e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288412700; 1.7000000000e+01; 0.0000000000e+00; 1.0000000000e-01; 3.6199219200e+08; 7.4362222222e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288413000; 1.7000000000e+01; 0.0000000000e+00; 1.1986666667e-01; 3.6199219200e+08; 1.2466222222e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288413300; 1.7000000000e+01; 0.0000000000e+00; 1.0013333333e-01; 3.6199219200e+08; 7.3677777778e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288413600; 1.7000000000e+01; 0.0000000000e+00; 2.1660869565e-01; 3.6199219200e+08; 5.2605856559e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288413900; 1.7000000000e+01; 0.0000000000e+00; 9.7069082126e-02; 3.6199219200e+08; 7.8174767744e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288414200; 1.7000000000e+01; 0.0000000000e+00; 2.0630000000e-01; 3.6199219200e+08; 3.6337444444e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288414500; 1.7000000000e+01; 0.0000000000e+00; 1.7012222222e-01; 3.6199219200e+08; 3.3077888889e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288414800; 1.7000000000e+01; 0.0000000000e+00; 1.0687777778e-01; 3.6199219200e+08; 7.8842222222e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288415100; 1.7000000000e+01; 0.0000000000e+00; 1.0002222222e-01; 3.6199219200e+08; 7.1023333333e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288415400; 1.7000000000e+01; 0.0000000000e+00; 2.1960000000e-01; 3.6199219200e+08; 5.5438333333e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288415700; 1.7000000000e+01; 0.0000000000e+00; 9.6757696567e-02; 3.6199219200e+08; 7.6354994463e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288416000; 1.7000000000e+01; 0.0000000000e+00; 9.9975636766e-02; 3.6199219200e+08; 7.2680561093e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288416300; 1.7000000000e+01; 0.0000000000e+00; 1.0000000000e-01; 3.6199219200e+08; 1.0644000000e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288416600; 1.7000000000e+01; 0.0000000000e+00; 1.2980000000e-01; 3.6199219200e+08; 1.3679777778e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288416900; 1.7000000000e+01; 0.0000000000e+00; 1.5317777778e-01; 3.6199219200e+08; 1.4925111111e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288417200; 1.7000000000e+01; 0.0000000000e+00; 2.1955555556e-01; 3.6199219200e+08; 5.4997777778e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288417500; 1.7000000000e+01; 0.0000000000e+00; 1.2728888889e-01; 3.6199219200e+08; 1.0798444444e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288417800; 1.7000000000e+01; 0.0000000000e+00; 1.4984444444e-01; 3.6199219200e+08; 1.4076000000e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288418100; 1.7000000000e+01; 0.0000000000e+00; 9.7022222222e-02; 3.6199219200e+08; 8.0737777778e-01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288418400; 1.7000000000e+01; 0.0000000000e+00; 2.0855142119e-01; 3.6199219200e+08; 3.3714685124e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288418700; 1.7000000000e+01; 0.0000000000e+00; 1.3830107695e-01; 3.6199219200e+08; 2.2065716069e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288419000; 1.7000000000e+01; 0.0000000000e+00; 6.0178083520e-01; 3.6199219200e+08; 7.2896265474e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288419300; 1.7000000000e+01; 0.0000000000e+00; 1.5483333333e-01; 3.6199219200e+08; 1.6090555556e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288419600; 1.7000000000e+01; 0.0000000000e+00; 1.3672222222e-01; 3.6199219200e+08; 1.8225555556e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288419900; 1.7000000000e+01; 0.0000000000e+00; 8.2436666667e-01; 3.6199219200e+08; 4.6837666667e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288420200; 1.7000000000e+01; 0.0000000000e+00; 3.9810000000e-01; 3.6199219200e+08; 5.0886777778e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8420864000e+08
1288420500; 1.7996666667e+01; 0.0000000000e+00; 2.4331888889e+00; 3.6197994496e+08; 9.7544000000e+00; 8.4620083200e+08; 8.9966666667e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8422088704e+08
1288420800; 1.8000000000e+01; 0.0000000000e+00; 1.5445231451e+00; 3.6197990400e+08; 6.6052687708e+00; 8.4620083200e+08; 9.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8422092800e+08
1288421100; 1.7006666667e+01; 0.0000000000e+00; 1.3744546327e+00; 3.6198397269e+08; 3.6067201181e+00; 8.4620083200e+08; 8.0066666667e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421685931e+08
1288421400; 1.7000000000e+01; 0.0000000000e+00; 2.4093333333e-01; 3.6198400000e+08; 3.1926444444e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421683200e+08
1288421700; 1.7000000000e+01; 0.0000000000e+00; 3.4922222222e-01; 3.6198400000e+08; 2.4880444444e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421683200e+08
1288422000; 1.7000000000e+01; 0.0000000000e+00; 2.9371111111e-01; 3.6198400000e+08; 6.3209111111e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421683200e+08
1288422300; 1.7000000000e+01; 0.0000000000e+00; 2.3704444444e-01; 3.6197586261e+08; 5.7705333333e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8422496939e+08
1288422600; 1.7000000000e+01; 0.0000000000e+00; 8.3597777778e-01; 3.6197173931e+08; 1.1405488889e+01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8422909269e+08
1288422900; 1.7000000000e+01; 0.0000000000e+00; 7.2080000000e-01; 3.6198391808e+08; 7.7315777778e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421691392e+08
1288423200; 1.7000000000e+01; 0.0000000000e+00; 8.8886666667e-01; 3.6197179392e+08; 7.0643111111e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8422903808e+08
1288423500; 1.7000000000e+01; 0.0000000000e+00; 7.6417777778e-01; 3.6198391808e+08; 9.3943333333e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8421691392e+08
1288423800; 1.7000000000e+01; 0.0000000000e+00; 9.8848888889e-01; 3.6197179392e+08; 1.3939600000e+01; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8422903808e+08
1288424100; 1.7000000000e+01; 0.0000000000e+00; 3.6088888889e-01; 3.6197578069e+08; 6.6458222222e+00; 8.4620083200e+08; 8.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8422505131e+08
1288424400; 1.7993333333e+01; 0.0000000000e+00; 5.2222222222e-01; 3.6197580800e+08; 1.2934133333e+01; 8.4620083200e+08; 8.9933333333e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8422502400e+08
1288424700; 1.8000000000e+01; 0.0000000000e+00; 1.2517777778e+00; 3.6196360192e+08; 9.0066444444e+00; 8.4620083200e+08; 9.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8423723008e+08
1288425000; 1.8000000000e+01; 0.0000000000e+00; 9.1231111111e-01; 3.6196352000e+08; 9.8375777778e+00; 8.4620083200e+08; 9.0000000000e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8423731200e+08
1288425300; 1.8993333333e+01; 0.0000000000e+00; 1.9596222222e+00; 3.6195945131e+08; 1.6237088889e+01; 8.4620083200e+08; 9.9933333333e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8424138069e+08
1288425600; 1.9000000000e+01; 0.0000000000e+00; 8.1771111111e-01; 3.6194721792e+08; 1.2061644444e+01; 8.4620083200e+08; 1.0000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8425361408e+08
1288425900; 1.9000000000e+01; 0.0000000000e+00; 1.2047088071e+00; 3.6195934208e+08; 9.1398208844e+00; 8.4620083200e+08; 1.0000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8424148992e+08
1288426200; 1.9996666667e+01; 0.0000000000e+00; 3.6165272947e+00; 3.6193901227e+08; 3.6479925147e+01; 8.4620083200e+08; 1.0996666667e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8426181973e+08
1288426500; 1.9006666667e+01; 0.0000000000e+00; 6.8307500923e-01; 3.6196742485e+08; 1.3296209524e+01; 8.4620083200e+08; 1.0006666667e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8423340715e+08
1288426800; 1.9993333333e+01; 0.0000000000e+00; 2.2162444444e+00; 3.6134103723e+08; 2.6119555556e+01; 8.4620083200e+08; 1.0993333333e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8485979477e+08
1288427100; 2.0000000000e+01; 0.0000000000e+00; 3.0345777778e+00; 3.6133683200e+08; 1.1968888889e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8486400000e+08
1288427400; 2.0000000000e+01; 0.0000000000e+00; 1.5433777778e+00; 3.6133276331e+08; 1.7442622222e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8486806869e+08
1288427700; 2.0000000000e+01; 0.0000000000e+00; 1.6790222222e+00; 3.6133680469e+08; 1.5615844444e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8486402731e+08
1288428000; 2.0000000000e+01; 0.0000000000e+00; 1.3666515050e+00; 3.6133276331e+08; 1.8053788109e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8486806869e+08
1288428300; 2.0000000000e+01; 0.0000000000e+00; 2.0011930133e+00; 3.6133273600e+08; 1.7218794468e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8486809600e+08
1288428600; 2.0000000000e+01; 0.0000000000e+00; 2.2119332595e+00; 3.6135714816e+08; 1.3422128535e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8484368384e+08
1288428900; 2.0000000000e+01; 0.0000000000e+00; 4.4781333333e+00; 3.6132883115e+08; 2.2687644444e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8487200085e+08
1288429200; 2.0000000000e+01; 0.0000000000e+00; 2.2914444444e+00; 3.6132864000e+08; 2.7279600000e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8487219200e+08
1288429500; 2.0000000000e+01; 0.0000000000e+00; 2.8064444444e+00; 3.6133270869e+08; 1.2671577778e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8486812331e+08
1288429800; 2.0000000000e+01; 0.0000000000e+00; 3.9056898551e+00; 3.6132052992e+08; 2.8332361799e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8488030208e+08
1288430100; 2.0000000000e+01; 0.0000000000e+00; 8.1766141846e-01; 3.6132044800e+08; 1.2213730634e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8488038400e+08
1288430400; 2.0000000000e+01; 0.0000000000e+00; 1.5914042820e+00; 3.6132451669e+08; 1.3858596456e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8487631531e+08
1288430700; 1.9006666667e+01; 0.0000000000e+00; 6.5300000000e-01; 3.6135302485e+08; 1.4015688889e+01; 8.4620083200e+08; 1.0006666667e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8484780715e+08
1288431000; 1.9993333333e+01; 0.0000000000e+00; 2.1072542549e+00; 3.6134914731e+08; 1.8661136752e+01; 8.4620083200e+08; 1.0993333333e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8485168469e+08
1288431300; 2.0000000000e+01; 0.0000000000e+00; 2.1758829913e+00; 3.6134912000e+08; 1.5889771701e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8485171200e+08
1288431600; 1.9006666667e+01; 0.0000000000e+00; 6.1533071982e+00; 3.6098293760e+08; 3.0909135991e+01; 8.4620083200e+08; 1.0006666667e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8521789440e+08
1288431900; 1.9993333333e+01; 0.0000000000e+00; 2.2993777778e+00; 3.6126121984e+08; 2.2907711111e+01; 8.4620083200e+08; 1.0993333333e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8493961216e+08
1288432200; 2.0000000000e+01; 0.0000000000e+00; 2.7203333333e+00; 3.6125903531e+08; 2.6303511111e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8494179669e+08
1288432500; 2.0000000000e+01; 0.0000000000e+00; 3.2838634708e+00; 3.6125493931e+08; 3.5663091936e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8494589269e+08
1288432800; 2.0000000000e+01; 0.0000000000e+00; 2.2261414756e+00; 3.6125491200e+08; 2.2956328367e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8494592000e+08
1288433100; 2.0000000000e+01; 0.0000000000e+00; 3.2663283869e+00; 3.6125084331e+08; 1.9221446364e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8494998869e+08
1288433400; 2.0000000000e+01; 0.0000000000e+00; 1.8164444444e+00; 3.6125488469e+08; 1.5663711111e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8494594731e+08
1288433700; 2.0000000000e+01; 0.0000000000e+00; 2.1079777778e+00; 3.6124270592e+08; 2.4189288889e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8495812608e+08
1288434000; 2.0000000000e+01; 0.0000000000e+00; 2.9609555556e+00; 3.6124669269e+08; 1.8018466667e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8495413931e+08
1288434300; 2.0000000000e+01; 0.0000000000e+00; 2.9103777778e+00; 3.6124265131e+08; 2.0847400000e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8495818069e+08
1288434600; 2.0000000000e+01; 0.0000000000e+00; 1.2685415831e+00; 3.6123448661e+08; 1.4989278335e+01; 8.4620083200e+08; 1.1000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8496634539e+08
1288434900; 1.8006666667e+01; 0.0000000000e+00; 1.9942138987e+00; 3.6125892608e+08; 1.8165325578e+01; 8.4620083200e+08; 9.0066666667e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8494190592e+08
1288435200; 1.8993333333e+01; 0.0000000000e+00; 2.5264445183e+00; 3.6123866453e+08; 3.1335018309e+01; 8.4620083200e+08; 9.9933333333e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8496216747e+08
1288435500; 1.9000000000e+01; 0.0000000000e+00; 4.5393333333e-01; 3.6123039061e+08; 1.0252088889e+01; 8.4620083200e+08; 1.0000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8497044139e+08
1288435800; 1.9000000000e+01; 0.0000000000e+00; 1.3373111111e+00; 3.6123440469e+08; 1.6473955556e+01; 8.4620083200e+08; 1.0000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8496642731e+08
1288436100; 1.9000000000e+01; 0.0000000000e+00; 6.0520101821e+00; 3.6123036331e+08; 4.8514347454e+01; 8.4620083200e+08; 1.0000000000e+01; 8.1269145600e+08; 8.6016000000e+04; 4.8497046869e+08
1288436400; 1.8003333333e+01; 0.0000000000e+00; 4.9936784853e+00; 3.6134055936e+08; 2.0529528884e+01; 8.4620083200e+08; 9.0033333333e+00; 8.1269145600e+08; 8.6016000000e+04; 4.8486027264e+08
