etime;sla2;ews_hits_20_wiki;ews2usage_23_NumberOfGroups;sla1;ews2usage_23_numberOflectures;ews_hits_20_phpbb;ews_hits_20_webdav;ews2usage_23_numberOfUsers;ews_hits_20_ews2;ews2usage_23_login5minutes
1289289600; 0; 9.4664444444e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 4.5320000000e-01; 6.2895555556e-01; 5.0113000000e+04; 8.1603111111e+00; 4.4920000000e+01
1289289900; 0; 3.2088888889e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 2.6460000000e-01; 5.3397777778e-01; 5.0113000000e+04; 7.3653777778e+00; 3.6060000000e+01
1289290200; 0; 2.1733333333e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 4.8517777778e-01; 6.8564444444e-01; 5.0113000000e+04; 1.0505555556e+01; 4.8913333333e+01
1289290500; 0; 3.1268888889e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 4.9991111111e-01; 6.8997777778e-01; 5.0113993333e+04; 9.0896444444e+00; 4.3040000000e+01
1289290800; 0; 6.0471111111e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 1.3577777778e-01; 5.3768888889e-01; 5.0114993333e+04; 9.0303333333e+00; 4.3993333333e+01
1289291100; 0; 3.8941791156e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 4.2280639168e-01; 5.5838268302e-01; 5.0115000000e+04; 8.3058633222e+00; 4.1020000000e+01
1289291400; 0; 2.7281036456e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 4.0206920818e-01; 7.5018955766e-01; 5.0115000000e+04; 8.6698627022e+00; 4.8973333333e+01
1289291700; 0; 2.7332727944e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 2.3776884459e-01; 7.1358331488e-01; 5.0115000000e+04; 9.6600295312e+00; 4.9993333333e+01
1289292000; 0; 1.0315777778e+00; 9.0400000000e+02; 0; 8.9230000000e+03; 6.5386666667e-01; 5.2791111111e-01; 5.0115000000e+04; 7.9184000000e+00; 4.2053333333e+01
1289292300; 0; 3.1153333333e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 3.2555555556e-01; 6.7897777778e-01; 5.0115000000e+04; 7.5358222222e+00; 4.2000000000e+01
1289292600; 0; 9.9205559272e-01; 9.0400000000e+02; 1; 8.9230000000e+03; 4.0081776291e-01; 6.6564816054e-01; 5.0115000000e+04; 9.3357294686e+00; 4.7960000000e+01
1289292900; 0; 9.6356581740e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 7.5297677382e-01; 7.5054630237e-01; 5.0115000000e+04; 9.4150575377e+00; 4.4013333333e+01
1289293200; 0; 3.3643410853e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 8.5315614618e-01; 7.5743078627e-01; 5.0115000000e+04; 1.1632956811e+01; 5.4926666667e+01
1289293500; 0; 9.9663329593e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 7.7338770431e-01; 1.1134610385e+00; 5.0115000000e+04; 1.3559287770e+01; 6.9850000000e+01
1289293800; 0; 5.5633340766e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 2.8659494612e-01; 8.7826926793e-01; 5.0115993333e+04; 1.2815123969e+01; 6.3046666667e+01
1289294100; 0; 3.2155555556e-01; 9.0400000000e+02; 0; 8.9230000000e+03; 4.5220000000e-01; 1.3302888889e+00; 5.0116000000e+04; 1.3988755556e+01; 6.9953333333e+01
1289294400; 0; 5.0873333333e-01; 9.0400000000e+02; 0; 8.9220066667e+03; 2.0168888889e-01; 8.7640000000e-01; 5.0117986667e+04; 1.3579466667e+01; 7.7946666667e+01
1289294700; 0; 1.2814888889e+00; 9.0400000000e+02; 0; 8.9220000000e+03; 7.7282222222e-01; 9.4617777778e-01; 5.0116013333e+04; 1.3642888889e+01; 6.7073333333e+01
1289295000; 0; 1.5742289919e+00; 9.0400000000e+02; 0; 8.9239866667e+03; 1.1333676233e+00; 1.6081433407e+00; 5.0118980000e+04; 1.7533494187e+01; 8.8853333333e+01
1289295300; 1; 1.1831631035e+00; 9.0400000000e+02; 0; 8.9240000000e+03; 1.2733090360e+00; 1.2730447279e+00; 5.0122946667e+04; 1.5318870765e+01; 8.5053333333e+01
1289295600; 0; 1.8753190157e+00; 9.0400000000e+02; 0; 8.9249933333e+03; 2.9656778523e-01; 8.4616748695e-01; 5.0125980000e+04; 1.4939012826e+01; 7.6060000000e+01
1289295900; 0; 1.5323333333e+00; 9.0400000000e+02; 0; 8.9250000000e+03; 6.9064444444e-01; 1.7969333333e+00; 5.0126000000e+04; 1.7900111111e+01; 8.7920000000e+01
1289296200; 0; 1.2253777778e+00; 9.0400000000e+02; 0; 8.9250000000e+03; 4.6155555556e-01; 1.0285333333e+00; 5.0126000000e+04; 1.4069177778e+01; 6.5153333333e+01
1289296500; 0; 1.1140666667e+00; 9.0400000000e+02; 0; 8.9250000000e+03; 7.8448888889e-01; 1.2418666667e+00; 5.0128980000e+04; 1.5500222222e+01; 7.0960000000e+01
1289296800; 0; 9.2128888889e-01; 9.0400000000e+02; 0; 8.9250000000e+03; 8.7275555556e-01; 8.1951111111e-01; 5.0129993333e+04; 1.2361133333e+01; 6.5040000000e+01
1289297100; 0; 5.6240000000e-01; 9.0400000000e+02; 0; 8.9250000000e+03; 3.6673333333e-01; 8.5640000000e-01; 5.0130000000e+04; 1.0674511111e+01; 5.4073333333e+01
1289297400; 0; 5.9642222222e-01; 9.0400000000e+02; 0; 8.9259933333e+03; 1.6466666667e-01; 7.8051111111e-01; 5.0130000000e+04; 1.0318977778e+01; 5.3006666667e+01
1289297700; 0; 1.3913333333e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 1.2692444444e+00; 9.7535555556e-01; 5.0130000000e+04; 1.2538422222e+01; 6.4920000000e+01
1289298000; 0; 8.9006666667e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 3.5286666667e-01; 8.6077777778e-01; 5.0130000000e+04; 1.1569933333e+01; 6.1026666667e+01
1289298300; 0; 1.0124888889e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 3.6653333333e-01; 6.9444444444e-01; 5.0130000000e+04; 1.0368022222e+01; 5.1066666667e+01
1289298600; 0; 3.6766666667e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 5.7195555556e-01; 7.4962222222e-01; 5.0130993333e+04; 1.1442733333e+01; 5.7953333333e+01
1289298900; 0; 1.9115555556e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 3.1506666667e-01; 6.1755555556e-01; 5.0131993333e+04; 1.2181755556e+01; 4.6080000000e+01
1289299200; 0; 1.1833333333e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 4.7226666667e-01; 9.1797777778e-01; 5.0132000000e+04; 1.5401755556e+01; 6.0900000000e+01
1289299500; 0; 1.0509333333e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 6.5213333333e-01; 1.1915111111e+00; 5.0132000000e+04; 1.9615200000e+01; 7.1926666667e+01
1289299800; 0; 5.4340000000e-01; 9.0400000000e+02; 1; 8.9260000000e+03; 5.4737777778e-01; 8.3573333333e-01; 5.0132000000e+04; 1.6315666667e+01; 5.9086666667e+01
1289300100; 0; 6.4595555556e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 2.6191111111e-01; 9.4260000000e-01; 5.0132000000e+04; 1.6280088889e+01; 5.5026666667e+01
1289300400; 0; 9.5189883041e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 8.1208421053e-01; 1.0290301170e+00; 5.0132000000e+04; 1.4260265789e+01; 5.8973333333e+01
1289300700; 0; 9.7582471008e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 8.2689206066e-01; 1.1866260036e+00; 5.0132000000e+04; 1.5496527431e+01; 6.7820000000e+01
1289301000; 1; 8.8734061603e-01; 9.0400000000e+02; 1; 8.9260000000e+03; 1.8156104886e-01; 9.9401039848e-01; 5.0131003333e+04; 1.5508351409e+01; 6.4013333333e+01
1289301300; 0; 4.6284695460e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 1.0342626800e+00; 1.2251112588e+00; 5.0130006667e+04; 1.5758322038e+01; 6.5986666667e+01
1289301600; 0; 1.2016888889e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 7.6186666667e-01; 1.1372666667e+00; 5.0130993333e+04; 1.9746577778e+01; 6.8980000000e+01
1289301900; 0; 1.1934222222e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 8.6264444444e-01; 1.0704444444e+00; 5.0131000000e+04; 1.6942333333e+01; 7.0986666667e+01
1289302200; 0; 1.2297555556e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 5.9182222222e-01; 9.6735555556e-01; 5.0131000000e+04; 1.6794200000e+01; 7.4973333333e+01
1289302500; 0; 1.2465555556e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 9.8733333333e-01; 9.8653333333e-01; 5.0131993333e+04; 1.6617844444e+01; 7.3013333333e+01
1289302800; 0; 1.7565777778e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 7.0524444444e-01; 8.7740000000e-01; 5.0132000000e+04; 1.3729377778e+01; 7.1013333333e+01
1289303100; 0; 1.0812222222e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 9.5828888889e-01; 1.1548000000e+00; 5.0130013333e+04; 1.7716444444e+01; 7.7953333333e+01
1289303400; 0; 5.0384444444e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 9.8317777778e-01; 1.1699111111e+00; 5.0130000000e+04; 1.4991800000e+01; 7.0053333333e+01
1289303700; 0; 1.0297777778e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 4.3037777778e-01; 1.1468222222e+00; 5.0129006667e+04; 1.5986533333e+01; 7.0000000000e+01
1289304000; 0; 1.2783555556e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 5.4255555556e-01; 1.2294444444e+00; 5.0129000000e+04; 1.4834444444e+01; 7.6953333333e+01
1289304300; 0; 1.3660888889e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 4.5393333333e-01; 1.1273555556e+00; 5.0129000000e+04; 1.5889533333e+01; 6.9053333333e+01
1289304600; 0; 8.3026666667e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 8.3742222222e-01; 1.1134222222e+00; 5.0129000000e+04; 1.6250955556e+01; 7.6946666667e+01
1289304900; 0; 1.7297251579e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 9.7900022297e-01; 8.8780126347e-01; 5.0129000000e+04; 1.5284096916e+01; 6.4086666667e+01
1289305200; 0; 6.8789005063e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 6.0590210262e-01; 1.5459664737e+00; 5.0129000000e+04; 1.3269175583e+01; 6.4996666667e+01
1289305500; 0; 1.4647625692e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 5.3711989664e-01; 8.8776559616e-01; 5.0129993333e+04; 1.4402349723e+01; 5.8046666667e+01
1289305800; 0; 1.7448222222e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 1.5730444444e+00; 2.7806000000e+00; 5.0130993333e+04; 1.4135177778e+01; 6.2966666667e+01
1289306100; 0; 1.1241777778e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 4.2773333333e-01; 2.2039555556e+00; 5.0132986667e+04; 1.2709555556e+01; 5.4060000000e+01
1289306400; 0; 4.1473333333e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 2.0808888889e-01; 1.2364666667e+00; 5.0133993333e+04; 1.4511177778e+01; 5.9960000000e+01
1289306700; 0; 4.6960000000e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 4.5168888889e-01; 8.4591111111e-01; 5.0134993333e+04; 1.2910822222e+01; 5.8013333333e+01
1289307000; 0; 9.8984444444e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 1.4871111111e-01; 7.6055555556e-01; 5.0135993333e+04; 1.1929844444e+01; 5.8000000000e+01
1289307300; 0; 5.5957777778e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 1.5328888889e-01; 7.3682222222e-01; 5.0136000000e+04; 1.2390200000e+01; 5.2040000000e+01
1289307600; 0; 5.7793038021e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 3.4093362865e-01; 8.7614034699e-01; 5.0136993333e+04; 1.3048757327e+01; 5.4980000000e+01
1289307900; 0; 1.0422907980e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 1.8946219537e-01; 1.0618915695e+00; 5.0137990000e+04; 1.4189860421e+01; 6.3910000000e+01
1289308200; 0; 6.4917099601e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 4.1452451560e-01; 9.5385593882e-01; 5.0137003333e+04; 1.2547060953e+01; 5.3036666667e+01
1289308500; 0; 3.6854115910e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 4.1665743817e-01; 1.3672232558e+00; 5.0137000000e+04; 1.5020032410e+01; 6.5913333333e+01
1289308800; 0; 8.5340000000e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 2.6104444444e-01; 8.1704444444e-01; 5.0137000000e+04; 1.0175955556e+01; 5.1100000000e+01
1289309100; 0; 1.6281555556e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 1.3417777778e-01; 7.4711111111e-01; 5.0136006667e+04; 1.0255911111e+01; 4.6033333333e+01
1289309400; 0; 1.3916222222e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 5.5715555556e-01; 1.1473111111e+00; 5.0136993333e+04; 1.4296222222e+01; 6.5866666667e+01
1289309700; 0; 9.7280000000e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 2.3220000000e-01; 9.1491111111e-01; 5.0137000000e+04; 1.0038755556e+01; 4.9113333333e+01
1289310000; 0; 1.0991333333e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 6.4388888889e-01; 1.0060444444e+00; 5.0137000000e+04; 1.0039800000e+01; 5.2973333333e+01
1289310300; 0; 5.4884949833e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 7.6509149015e-01; 1.0465550353e+00; 5.0137000000e+04; 1.2754358082e+01; 6.5913333333e+01
1289310600; 0; 5.6140742305e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 4.9923069516e-01; 9.1075408245e-01; 5.0137000000e+04; 1.0803926303e+01; 5.7030000000e+01
1289310900; 0; 7.4874307863e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 4.1721114803e-01; 8.4046866002e-01; 5.0137000000e+04; 1.2246937837e+01; 6.0973333333e+01
1289311200; 0; 5.7120000000e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 4.6302222222e-01; 7.4066666667e-01; 5.0136006667e+04; 9.7004888889e+00; 4.9080000000e+01
1289311500; 0; 2.9848888889e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 5.9246666667e-01; 8.0953333333e-01; 5.0136000000e+04; 1.1713044444e+01; 6.0920000000e+01
1289311800; 0; 9.4564444444e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 1.1661555556e+00; 1.0186000000e+00; 5.0136000000e+04; 1.1726666667e+01; 5.7026666667e+01
1289312100; 0; 7.6457777778e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 4.2831111111e-01; 6.3260000000e-01; 5.0137986667e+04; 9.5380222222e+00; 3.9120000000e+01
1289312400; 0; 3.7385143069e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 5.1111653660e-01; 9.3108963211e-01; 5.0138993333e+04; 1.1933656113e+01; 6.3833333333e+01
1289312700; 0; 2.4957632863e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 3.3282417953e-01; 7.6137171895e-01; 5.0139000000e+04; 1.0979987815e+01; 5.5030000000e+01
1289313000; 0; 3.1952779623e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 8.6972595054e-01; 9.6529420450e-01; 5.0138006667e+04; 1.0443578295e+01; 5.2020000000e+01
1289313300; 0; 5.9151111111e-01; 9.0400000000e+02; 1; 8.9260000000e+03; 3.1375555556e-01; 8.5077777778e-01; 5.0138993333e+04; 9.4698444444e+00; 4.7033333333e+01
1289313600; 0; 4.5757777778e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 6.4773333333e-01; 1.1910444444e+00; 5.0139000000e+04; 1.3496266667e+01; 6.7860000000e+01
1289313900; 0; 3.8585729051e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 3.1124363234e-01; 8.5608401624e-01; 5.0139000000e+04; 1.2165260760e+01; 5.8066666667e+01
1289314200; 1; 5.0050933899e-01; 9.0400000000e+02; 1; 8.9260000000e+03; 6.4543083812e-01; 1.0283375371e+00; 5.0139990000e+04; 1.3024671830e+01; 6.1960000000e+01
1289314500; 0; 4.8676670383e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 6.2350330732e-01; 9.4391178001e-01; 5.0140993333e+04; 1.3798200743e+01; 5.8026666667e+01
1289314800; 0; 1.0826666667e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 8.6173333333e-01; 1.4002666667e+00; 5.0141000000e+04; 1.9074622222e+01; 7.1906666667e+01
1289315100; 0; 1.4310222222e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 6.0837777778e-01; 9.0997777778e-01; 5.0141000000e+04; 1.2537444444e+01; 6.3060000000e+01
1289315400; 0; 1.1291319212e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 6.7512582683e-01; 7.7014700855e-01; 5.0141993333e+04; 1.2139498476e+01; 6.2006666667e+01
1289315700; 1; 1.0964479976e+00; 9.0400000000e+02; 1; 8.9260000000e+03; 6.2144353456e-01; 1.1118110572e+00; 5.0142000000e+04; 1.3765318652e+01; 6.0006666667e+01
1289316000; 0; 6.3642008121e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 7.4251952750e-01; 8.9810860096e-01; 5.0142000000e+04; 1.1813138427e+01; 6.1986666667e+01
1289316300; 0; 6.2671111111e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 6.6055555556e-01; 1.1085777778e+00; 5.0142000000e+04; 1.6591177778e+01; 6.9946666667e+01
1289316600; 0; 4.7766666667e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 7.1297777778e-01; 9.3451111111e-01; 5.0142000000e+04; 1.0126933333e+01; 5.2120000000e+01
1289316900; 0; 5.5282222222e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 7.1664444444e-01; 6.8831111111e-01; 5.0141006667e+04; 1.1715711111e+01; 4.7033333333e+01
1289317200; 0; 6.5815934597e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 7.3565849127e-01; 1.0311329617e+00; 5.0141000000e+04; 1.2127742995e+01; 5.4946666667e+01
1289317500; 0; 2.6046863484e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 8.3024885462e-01; 1.0795799213e+00; 5.0141000000e+04; 1.3795097020e+01; 6.2973333333e+01
1289317800; 0; 5.1494979697e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 1.0617815430e+00; 1.0468871170e+00; 5.0141000000e+04; 1.5839648874e+01; 6.4986666667e+01
1289318100; 0; 1.0399661836e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 6.7817027127e-01; 1.0501438870e+00; 5.0141000000e+04; 1.4274808175e+01; 6.2020000000e+01
1289318400; 0; 9.2729885888e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 4.5588428760e-01; 9.9354485420e-01; 5.0141000000e+04; 1.1736030215e+01; 5.9010000000e+01
1289318700; 0; 5.7900162422e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 3.5732321890e-01; 1.1357112588e+00; 5.0141000000e+04; 1.6266206054e+01; 6.7940000000e+01
1289319000; 0; 7.3560000000e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 7.0764444444e-01; 1.1730888889e+00; 5.0141000000e+04; 1.4048422222e+01; 7.4953333333e+01
1289319300; 0; 3.2940000000e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 6.4046666667e-01; 1.0706888889e+00; 5.0141993333e+04; 1.3334688889e+01; 5.9106666667e+01
1289319600; 0; 6.3128888889e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 6.0688888889e-01; 1.4044222222e+00; 5.0142993333e+04; 1.3873022222e+01; 7.2906666667e+01
1289319900; 0; 7.0286666667e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 1.0702222222e+00; 1.1119777778e+00; 5.0143000000e+04; 1.3330333333e+01; 6.7040000000e+01
1289320200; 0; 6.8677777778e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 7.7533333333e-01; 1.1497333333e+00; 5.0142006667e+04; 1.3455800000e+01; 6.3026666667e+01
1289320500; 0; 1.1138000000e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 5.7466666667e-01; 1.4711777778e+00; 5.0142000000e+04; 1.3804333333e+01; 6.3000000000e+01
1289320800; 0; 9.9084444444e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 4.0446666667e-01; 1.3872444444e+00; 5.0142000000e+04; 1.4343066667e+01; 6.7966666667e+01
1289321100; 0; 8.4046845039e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 6.0068219993e-01; 1.3447628391e+00; 5.0142000000e+04; 1.5052121590e+01; 7.1973333333e+01
1289321400; 0; 1.0855556914e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 9.5893913636e-01; 1.5077595677e+00; 5.0142000000e+04; 1.4778340130e+01; 7.5986666667e+01
1289321700; 0; 6.9926474714e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 7.0173421927e-01; 1.8013664821e+00; 5.0142000000e+04; 1.5634249391e+01; 7.9973333333e+01
1289322000; 0; 1.0410222222e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 6.7351111111e-01; 1.3927555556e+00; 5.0142000000e+04; 1.4312244444e+01; 6.8080000000e+01
1289322300; 0; 1.0102222222e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 6.1704444444e-01; 1.0456444444e+00; 5.0141006667e+04; 1.1829933333e+01; 5.6080000000e+01
1289322600; 0; 8.7424444444e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 7.3586666667e-01; 1.2850444444e+00; 5.0141000000e+04; 1.5528400000e+01; 7.8846666667e+01
1289322900; 0; 1.0885555556e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 6.6051111111e-01; 1.1442888889e+00; 5.0141000000e+04; 1.4414311111e+01; 6.4100000000e+01
1289323200; 0; 8.8764570792e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 6.7215919732e-01; 1.1604204385e+00; 5.0141000000e+04; 1.3268508213e+01; 6.1020000000e+01
1289323500; 0; 7.9763867747e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 8.6314888684e-01; 1.1694055490e+00; 5.0141000000e+04; 1.1841954837e+01; 5.9006666667e+01
1289323800; 1; 5.2847117017e-01; 9.0400000000e+02; 1; 8.9260000000e+03; 4.9580302695e-01; 1.0938406792e+00; 5.0141000000e+04; 1.3614736951e+01; 6.1980000000e+01
1289324100; 0; 1.4272888889e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 4.6684444444e-01; 1.0469777778e+00; 5.0141993333e+04; 1.5414666667e+01; 6.4980000000e+01
1289324400; 0; 1.6088222222e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 4.1037777778e-01; 1.0201777778e+00; 5.0142000000e+04; 1.3555888889e+01; 6.9966666667e+01
1289324700; 0; 2.1169986622e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 5.2763857302e-01; 1.1064432553e+00; 5.0142000000e+04; 1.5574993460e+01; 7.2980000000e+01
1289325000; 0; 5.2692403990e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 5.3817338711e-01; 9.9042318989e-01; 5.0142000000e+04; 1.2270234521e+01; 5.8050000000e+01
1289325300; 0; 7.5998943918e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 6.1866530256e-01; 1.1117657844e+00; 5.0142000000e+04; 1.4080491372e+01; 6.5946666667e+01
1289325600; 0; 9.8685486209e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 9.3844686750e-01; 1.3968321924e+00; 5.0142986667e+04; 1.5559305788e+01; 8.1786666667e+01
1289325900; 0; 5.6620110295e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 2.9783799606e-01; 9.1855595452e-01; 5.0143000000e+04; 1.1369560537e+01; 5.8080000000e+01
1289326200; 0; 2.5872078258e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 2.9997120709e-01; 1.0292462901e+00; 5.0143000000e+04; 1.2065236545e+01; 5.2040000000e+01
1289326500; 0; 1.0898032164e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 5.4114473684e-01; 1.1864500000e+00; 5.0143993333e+04; 1.4921650877e+01; 7.4846666667e+01
1289326800; 0; 1.0615024893e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 7.2930120910e-01; 9.1104729730e-01; 5.0144000000e+04; 1.0267667141e+01; 4.8540000000e+01
1289327100; 0; 1.0798720721e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 5.0155405405e-01; 9.7950270270e-01; 5.0143006667e+04; 1.3987726426e+01; 6.4886666667e+01
1289327400; 0; 1.1263555556e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 5.6622222222e-01; 1.1654222222e+00; 5.0143993333e+04; 1.5096066667e+01; 7.1953333333e+01
1289327700; 0; 3.5848888889e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 5.1368888889e-01; 1.4216222222e+00; 5.0144993333e+04; 1.5593377778e+01; 7.1006666667e+01
1289328000; 0; 1.0254888889e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 9.0404444444e-01; 1.4531333333e+00; 5.0145000000e+04; 1.7811800000e+01; 8.8880000000e+01
1289328300; 0; 1.7064236988e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 9.0697467700e-01; 1.2076290882e+00; 5.0145993333e+04; 1.3708700480e+01; 7.8073333333e+01
1289328600; 0; 1.4838989322e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 3.2361826243e-01; 1.2669427438e+00; 5.0146000000e+04; 1.4400757120e+01; 7.8000000000e+01
1289328900; 0; 1.1786995912e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 6.3122928279e-01; 1.0315837235e+00; 5.0146000000e+04; 1.1754475734e+01; 6.9060000000e+01
1289329200; 0; 1.3985111111e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 2.7904444444e-01; 1.1492000000e+00; 5.0146000000e+04; 1.4421977778e+01; 6.7013333333e+01
1289329500; 0; 1.3966888889e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 4.3560000000e-01; 1.2427111111e+00; 5.0146000000e+04; 1.5433333333e+01; 7.0973333333e+01
1289329800; 1; 1.1847555556e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 5.4262222222e-01; 1.1539333333e+00; 5.0146993333e+04; 1.6022755556e+01; 6.8020000000e+01
1289330100; 0; 1.7866485788e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 1.8945856774e+00; 1.1363267626e+00; 5.0147993333e+04; 1.5564563160e+01; 7.2966666667e+01
1289330400; 0; 2.0641277125e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 1.8401067790e+00; 1.1536698186e+00; 5.0148000000e+04; 1.6230698230e+01; 7.7950000000e+01
1289330700; 0; 1.6560903753e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 6.5461865478e-01; 1.2758478632e+00; 5.0148993333e+04; 1.8104138610e+01; 7.8993333333e+01
1289331000; 0; 1.6235333333e+00; 9.0400000000e+02; 0; 8.9260000000e+03; 8.7844444444e-01; 1.3462000000e+00; 5.0149000000e+04; 1.5090311111e+01; 7.7013333333e+01
1289331300; 0; 9.8097777778e-01; 9.0400000000e+02; 0; 8.9260000000e+03; 8.0384444444e-01; 1.3830888889e+00; 5.0149000000e+04; 1.6993755556e+01; 8.1966666667e+01
