etime;jboss_16_threads;localhost_processload_jboss_27;jboss_16_vmstk;jboss_16_vmsize;jboss_16_conns;jboss_16_vmrss;jboss_16_vmswap;jboss_16_vmdata
1288478100; 2.5601333333e+02; 1.9660000000e-01; 8.6016000000e+04; 4.8340751155e+09; 0.0000000000e+00; 2.3663622007e+09; 2.4677129148e+09; 4.7863767040e+09
1288478400; 2.5600000000e+02; 1.9666666667e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3663738061e+09; 2.4677008179e+09; 4.7863767040e+09
1288478700; 2.5500666667e+02; 1.9004444444e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3663738880e+09; 2.4677007360e+09; 4.7863767040e+09
1288479000; 2.5698666667e+02; 2.0655555556e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3664064375e+09; 2.4676681865e+09; 4.7863767040e+09
1288479300; 2.5501333333e+02; 1.9342222222e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3663903812e+09; 2.4676842428e+09; 4.7863767040e+09
1288479600; 2.5500000000e+02; 1.9397562245e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3663943407e+09; 2.4676802833e+09; 4.7863767040e+09
1288479900; 2.5599666667e+02; 6.2190215533e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3663984503e+09; 2.4676761737e+09; 4.7863767040e+09
1288480200; 2.5799333333e+02; 2.0074887412e-01; 8.6016000000e+04; 4.8341481062e+09; 0.0000000000e+00; 2.3664841933e+09; 2.4676639130e+09; 4.7863767040e+09
1288480500; 2.5502000000e+02; 2.0330668143e-01; 8.6016000000e+04; 4.8340751155e+09; 0.0000000000e+00; 2.3663868314e+09; 2.4676882842e+09; 4.7863767040e+09
1288480800; 2.5996666667e+02; 2.0002222222e-01; 8.6016000000e+04; 4.8341478605e+09; 0.0000000000e+00; 2.3665163742e+09; 2.4676314863e+09; 4.7863767040e+09
1288481100; 2.5503333333e+02; 1.9006666667e-01; 8.6016000000e+04; 4.8340751155e+09; 0.0000000000e+00; 2.3663911185e+09; 2.4676839970e+09; 4.7863767040e+09
1288481400; 2.5500000000e+02; 1.9662222222e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3663902720e+09; 2.4676843520e+09; 4.7863767040e+09
1288481700; 2.5996666667e+02; 1.9335555556e-01; 8.6016000000e+04; 4.8344855620e+09; 0.0000000000e+00; 2.3668703778e+09; 2.4676151842e+09; 4.7863767040e+09
1288482000; 2.5503333333e+02; 1.9333333333e-01; 8.6016000000e+04; 4.8340773820e+09; 0.0000000000e+00; 2.3663975629e+09; 2.4676798191e+09; 4.7863767040e+09
1288482300; 2.5500000000e+02; 2.0988888889e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3663902993e+09; 2.4676843247e+09; 4.7863767040e+09
1288482600; 2.5698666667e+02; 2.0006666667e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3664350276e+09; 2.4676395964e+09; 4.7863767040e+09
1288482900; 2.5501333333e+02; 2.0000000000e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3664109158e+09; 2.4676637082e+09; 4.7863767040e+09
1288483200; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288483500; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288483800; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288484100; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288484400; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288484700; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288485000; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288485300; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288485600; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288485900; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288486200; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288486500; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288486800; -nan; -nan; -nan; -nan; -nan; -nan; -nan; -nan
1288487100; 2.5500000000e+02; 6.1872909699e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3664107520e+09; 2.4676638720e+09; 4.7863767040e+09
1288487400; 2.5500000000e+02; 1.8810687477e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3664148343e+09; 2.4676597897e+09; 4.7863767040e+09
1288487700; 2.5500000000e+02; 1.8935976375e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3664148480e+09; 2.4676597760e+09; 4.7863767040e+09
1288488000; 2.5897333333e+02; 1.9330690292e-01; 8.6016000000e+04; 4.8341478605e+09; 0.0000000000e+00; 2.3665328401e+09; 2.4676150204e+09; 4.7863767040e+09
1288488300; 2.5502666667e+02; 1.9664444444e-01; 8.6016000000e+04; 4.8340751155e+09; 0.0000000000e+00; 2.3664156399e+09; 2.4676594756e+09; 4.7863767040e+09
1288488600; 2.5599333333e+02; 1.9004444444e-01; 8.6016000000e+04; 4.8341478605e+09; 0.0000000000e+00; 2.3664962219e+09; 2.4676516386e+09; 4.7863767040e+09
1288488900; 2.5500666667e+02; 1.9331111111e-01; 8.6016000000e+04; 4.8340751155e+09; 0.0000000000e+00; 2.3664113254e+09; 2.4676637901e+09; 4.7863767040e+09
1288489200; 2.5500000000e+02; 1.9664444444e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3664107520e+09; 2.4676638720e+09; 4.7863767040e+09
1288489500; 2.5500000000e+02; 1.9004444444e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3664148207e+09; 2.4676598033e+09; 4.7863767040e+09
1288489800; 2.5698666667e+02; 1.8668888889e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3664392602e+09; 2.4676353638e+09; 4.7863767040e+09
1288490100; 2.5501333333e+02; 1.9328888889e-01; 8.6016000000e+04; 4.8340746240e+09; 0.0000000000e+00; 2.3664109431e+09; 2.4676636809e+09; 4.7863767040e+09
1288490400; 2.5500000000e+02; 2.8753333333e+00; 8.6016000000e+04; 4.8330289698e+09; 0.0000000000e+00; 2.3663904085e+09; 2.4666385613e+09; 4.7853310498e+09
1288490700; 2.5500000000e+02; 6.1197777778e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3663902720e+09; 2.4666316800e+09; 4.7853240320e+09
1288491000; 2.5599333333e+02; 1.9933333333e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3663984094e+09; 2.4666235426e+09; 4.7853240320e+09
1288491300; 2.5798666667e+02; 1.9666666667e-01; 8.6016000000e+04; 4.8334328900e+09; 0.0000000000e+00; 2.3668338142e+09; 2.4665990758e+09; 4.7853240320e+09
1288491600; 2.5998666667e+02; 1.8673333333e-01; 8.6016000000e+04; 4.8330979465e+09; 0.0000000000e+00; 2.3665437901e+09; 2.4665541564e+09; 4.7853240320e+09
1288491900; 2.5503333333e+02; 1.8335555556e-01; 8.6016000000e+04; 4.8330224435e+09; 0.0000000000e+00; 2.3663953510e+09; 2.4666270925e+09; 4.7853240320e+09
1288492200; 2.5500000000e+02; 1.9326666667e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3663902993e+09; 2.4666316527e+09; 4.7853240320e+09
1288492500; 2.5500000000e+02; 1.9333333333e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3663902720e+09; 2.4666316800e+09; 4.7853240320e+09
1288492800; 2.5500000000e+02; 2.0657777778e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3663862033e+09; 2.4666357487e+09; 4.7853240320e+09
1288493100; 2.5500000000e+02; 1.9011111111e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3663902447e+09; 2.4666317073e+09; 4.7853240320e+09
1288493400; 2.5500000000e+02; 2.0059777035e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3663943407e+09; 2.4666276113e+09; 4.7853240320e+09
1288493700; 2.5500000000e+02; 1.9335778521e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3663943680e+09; 2.4666275840e+09; 4.7853240320e+09
1288494000; 2.5500000000e+02; 1.9333333333e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659942980e+09; 2.4670276540e+09; 4.7853240320e+09
1288494300; 2.5500000000e+02; 5.7347943891e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659929600e+09; 2.4670289920e+09; 4.7853240320e+09
1288494600; 2.5500000000e+02; 1.9587611665e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659929600e+09; 2.4670289920e+09; 4.7853240320e+09
1288494900; 2.5500000000e+02; 1.8671111111e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659929600e+09; 2.4670289920e+09; 4.7853240320e+09
1288495200; 2.5599333333e+02; 1.9328888889e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3660051661e+09; 2.4670167859e+09; 4.7853240320e+09
1288495500; 2.5500666667e+02; 1.8008888889e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659889732e+09; 2.4670329788e+09; 4.7853240320e+09
1288495800; 2.5500000000e+02; 1.8993333333e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659929327e+09; 2.4670290193e+09; 4.7853240320e+09
1288496100; 2.5500000000e+02; 1.9331111111e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659929600e+09; 2.4670289920e+09; 4.7853240320e+09
1288496400; 2.5599333333e+02; 1.9995555556e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3660010974e+09; 2.4670208546e+09; 4.7853240320e+09
1288496700; 2.5500666667e+02; 1.8675555556e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659889459e+09; 2.4670330061e+09; 4.7853240320e+09
1288497000; 2.5599333333e+02; 1.9991111111e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3660010701e+09; 2.4670208819e+09; 4.7853240320e+09
1288497300; 2.5500666667e+02; 1.9006666667e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659848772e+09; 2.4670370748e+09; 4.7853240320e+09
1288497600; 2.5599333333e+02; 1.9000000000e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3660051115e+09; 2.4670168405e+09; 4.7853240320e+09
1288497900; 2.5500666667e+02; 6.2706666667e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659849045e+09; 2.4670370475e+09; 4.7853240320e+09
1288498200; 2.5500000000e+02; 1.9293333333e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659929054e+09; 2.4670290466e+09; 4.7853240320e+09
1288498500; 2.5500000000e+02; 1.8668888889e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659888913e+09; 2.4670330607e+09; 4.7853240320e+09
1288498800; 2.5500000000e+02; 1.8728680788e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659929327e+09; 2.4670290193e+09; 4.7853240320e+09
1288499100; 2.5500000000e+02; 1.8999096990e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659929600e+09; 2.4670289920e+09; 4.7853240320e+09
1288499400; 2.5599666667e+02; 1.8335555556e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3660092894e+09; 2.4670126626e+09; 4.7853240320e+09
1288499700; 2.5500333333e+02; 1.8997777778e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659930146e+09; 2.4670289374e+09; 4.7853240320e+09
1288500000; 2.5500000000e+02; 1.9268205980e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659929600e+09; 2.4670289920e+09; 4.7853240320e+09
1288500300; 2.5500000000e+02; 1.9001794020e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659929600e+09; 2.4670289920e+09; 4.7853240320e+09
1288500600; 2.5500000000e+02; 1.8668888889e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659888913e+09; 2.4670330607e+09; 4.7853240320e+09
1288500900; 2.5500000000e+02; 1.9328888889e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659929327e+09; 2.4670290193e+09; 4.7853240320e+09
1288501200; 2.5500000000e+02; 1.9333333333e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3660010974e+09; 2.4670208546e+09; 4.7853240320e+09
1288501500; 2.5500000000e+02; 5.8404444444e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3660011520e+09; 2.4670208000e+09; 4.7853240320e+09
1288501800; 2.5500000000e+02; 1.9926666667e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659970833e+09; 2.4670248687e+09; 4.7853240320e+09
1288502100; 2.5500000000e+02; 1.8673333333e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3660011247e+09; 2.4670208273e+09; 4.7853240320e+09
1288502400; 2.5500000000e+02; 1.9328888889e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659970833e+09; 2.4670248687e+09; 4.7853240320e+09
1288502700; 2.5500000000e+02; 1.9002222222e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3660011247e+09; 2.4670208273e+09; 4.7853240320e+09
1288503000; 2.5698666667e+02; 1.9993333333e-01; 8.6016000000e+04; 4.8330951885e+09; 0.0000000000e+00; 2.3660906633e+09; 2.4670045252e+09; 4.7853240320e+09
1288503300; 2.5600666667e+02; 1.8613953488e-01; 8.6016000000e+04; 4.8330956800e+09; 0.0000000000e+00; 2.3660831266e+09; 2.4670125534e+09; 4.7853240320e+09
1288503600; 2.5501000000e+02; 1.9390059890e-01; 8.6016000000e+04; 4.8330226893e+09; 0.0000000000e+00; 2.3660019712e+09; 2.4670207181e+09; 4.7853240320e+09
1288503900; 2.5500000000e+02; 1.9664875511e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659970833e+09; 2.4670248687e+09; 4.7853240320e+09
1288504200; 2.5500000000e+02; 1.8342222222e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3659970560e+09; 2.4670248960e+09; 4.7853240320e+09
1288504500; 2.5500000000e+02; 1.9326666667e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3660011247e+09; 2.4670208273e+09; 4.7853240320e+09
1288504800; 2.5599333333e+02; 1.9333333333e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3660052207e+09; 2.4670167313e+09; 4.7853240320e+09
1288505100; 2.5500666667e+02; 5.8931564474e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.4466426812e+09; 2.3863792708e+09; 4.7853240320e+09
1288505400; 2.5500000000e+02; 1.9133991081e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.4359370069e+09; 2.3970849451e+09; 4.7853240320e+09
1288505700; 2.5500000000e+02; 1.9332222222e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3952637133e+09; 2.4377582387e+09; 4.7853240320e+09
1288506000; 2.5500000000e+02; 1.9333333333e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3662696994e+09; 2.4667522526e+09; 4.7853240320e+09
1288506300; 2.5599666667e+02; 1.9269317091e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3661854310e+09; 2.4668365210e+09; 4.7853240320e+09
1288506600; 2.5600000000e+02; 1.9332905131e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3661895407e+09; 2.4668324113e+09; 4.7853240320e+09
1288506900; 2.5798666667e+02; 1.9333333333e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3662302549e+09; 2.4667916971e+09; 4.7853240320e+09
1288507200; 2.5601333333e+02; 1.9664444444e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3662183219e+09; 2.4668036301e+09; 4.7853240320e+09
1288507500; 2.5500666667e+02; 1.9335555556e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3662833391e+09; 2.4667386129e+09; 4.7853240320e+09
1288507800; 2.5599333333e+02; 1.9664444444e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3662959821e+09; 2.4667259699e+09; 4.7853240320e+09
1288508100; 2.5600000000e+02; 1.9004444444e-01; 8.6016000000e+04; 4.8330951885e+09; 0.0000000000e+00; 2.3663611631e+09; 2.4667340254e+09; 4.7853240320e+09
1288508400; 2.5898000000e+02; 1.9993333333e-01; 8.6016000000e+04; 4.8334333815e+09; 0.0000000000e+00; 2.3667318511e+09; 2.4667015305e+09; 4.7853240320e+09
1288508700; 2.5999333333e+02; 6.0395555556e-01; 8.6016000000e+04; 4.8330979465e+09; 0.0000000000e+00; 2.3664088405e+09; 2.4666891059e+09; 4.7853240320e+09
1288509000; 2.5602666667e+02; 1.9940000000e-01; 8.6016000000e+04; 4.8330224435e+09; 0.0000000000e+00; 2.3663130761e+09; 2.4667093675e+09; 4.7853240320e+09
1288509300; 2.5500666667e+02; 1.9004444444e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3663002419e+09; 2.4667217101e+09; 4.7853240320e+09
1288509600; 2.5996666667e+02; 1.9727558528e-01; 8.6016000000e+04; 4.8334328900e+09; 0.0000000000e+00; 2.3667639910e+09; 2.4666688990e+09; 4.7853240320e+09
1288509900; 2.5701000000e+02; 1.9666885916e-01; 8.6016000000e+04; 4.8330233310e+09; 0.0000000000e+00; 2.3663221282e+09; 2.4667012028e+09; 4.7853240320e+09
1288510200; 2.5500666667e+02; 1.9601546696e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.3663043106e+09; 2.4667176414e+09; 4.7853240320e+09
1288510500; 2.5996666667e+02; 1.9666231082e-01; 8.6016000000e+04; 4.8330951885e+09; 0.0000000000e+00; 2.3664263168e+09; 2.4666688717e+09; 4.7853240320e+09
1288510800; 2.6000000000e+02; 2.0660000000e-01; 8.6016000000e+04; 4.8330956800e+09; 0.0000000000e+00; 2.3664393421e+09; 2.4666563379e+09; 4.7853240320e+09
1288511100; 2.5900666667e+02; 2.0004444444e-01; 8.6016000000e+04; 4.8330956800e+09; 0.0000000000e+00; 2.3664190805e+09; 2.4666765995e+09; 4.7853240320e+09
1288511400; 2.5701333333e+02; 1.9668888889e-01; 8.6016000000e+04; 4.8334211755e+09; 0.0000000000e+00; 2.3667159586e+09; 2.4667052169e+09; 4.7853240320e+09
1288511700; 2.5600666667e+02; 1.9666666667e-01; 8.6016000000e+04; 4.8330246281e+09; 0.0000000000e+00; 2.3663110827e+09; 2.4667135454e+09; 4.7853240320e+09
1288512000; 2.5898000000e+02; 1.9335555556e-01; 8.6016000000e+04; 4.8330951885e+09; 0.0000000000e+00; 2.3664182067e+09; 2.4666769818e+09; 4.7853240320e+09
1288512300; 2.5502666667e+02; 6.1053333333e-01; 8.6016000000e+04; 4.8330224435e+09; 0.0000000000e+00; 2.3663050206e+09; 2.4667174229e+09; 4.7853240320e+09
1288512600; 2.5798000000e+02; 2.1670873281e-01; 8.6016000000e+04; 4.8330951885e+09; 0.0000000000e+00; 2.3664059733e+09; 2.4666892151e+09; 4.7853240320e+09
1288512900; 2.5899666667e+02; 2.0336904496e-01; 8.6016000000e+04; 4.8334345148e+09; 0.0000000000e+00; 2.3667659025e+09; 2.4666686123e+09; 4.7853240320e+09
1288513200; 2.6099333333e+02; 1.9603768918e-01; 8.6016000000e+04; 4.8330968132e+09; 0.0000000000e+00; 2.3664568457e+09; 2.4666399676e+09; 4.7853240320e+09
1288513500; 2.5802000000e+02; 1.9997342193e-01; 8.6016000000e+04; 4.8333194581e+09; 0.0000000000e+00; 2.3666429679e+09; 2.4666764902e+09; 4.7853240320e+09
1288513800; 2.5899333333e+02; 1.9668888889e-01; 8.6016000000e+04; 4.8330971819e+09; 0.0000000000e+00; 2.3664285833e+09; 2.4666685986e+09; 4.7853240320e+09
1288514100; 2.5900000000e+02; 1.9931775563e-01; 8.6016000000e+04; 4.8334211755e+09; 0.0000000000e+00; 2.3667567002e+09; 2.4666644753e+09; 4.7853240320e+09
1288514400; 2.5603000000e+02; 1.9800006689e-01; 8.6016000000e+04; 4.8330259661e+09; 0.0000000000e+00; 2.3664182886e+09; 2.4666076774e+09; 4.7853240320e+09
1288514700; 2.5699666667e+02; 2.0331551081e-01; 8.6016000000e+04; 4.8330954342e+09; 0.0000000000e+00; 2.3665087420e+09; 2.4665866923e+09; 4.7853240320e+09
1288515000; 2.5600333333e+02; 1.9603768918e-01; 8.6016000000e+04; 4.8330221978e+09; 0.0000000000e+00; 2.3664192444e+09; 2.4666029534e+09; 4.7853240320e+09
1288515300; 2.5997333333e+02; 2.0328453304e-01; 8.6016000000e+04; 4.8334328900e+09; 0.0000000000e+00; 2.3668909124e+09; 2.4665419776e+09; 4.7853240320e+09
1288515600; 2.5900666667e+02; 2.0002222222e-01; 8.6016000000e+04; 4.8334234419e+09; 0.0000000000e+00; 2.3668574618e+09; 2.4665659802e+09; 4.7853240320e+09
1288515900; 2.6198000000e+02; 6.0395555556e-01; 8.6016000000e+04; 4.8334355661e+09; 0.0000000000e+00; 2.3669711394e+09; 2.4664644267e+09; 4.7853240320e+09
1288516200; 2.5703333333e+02; 2.0005336306e-01; 8.6016000000e+04; 4.8330247100e+09; 0.0000000000e+00; 2.3664999356e+09; 2.4665247744e+09; 4.7853240320e+09
1288516500; 2.5899333333e+02; 1.9999108138e-01; 8.6016000000e+04; 4.8334342690e+09; 0.0000000000e+00; 2.3669294967e+09; 2.4665047723e+09; 4.7853240320e+09
1288516800; 2.5700666667e+02; 1.9933776301e-01; 8.6016000000e+04; 4.8330233310e+09; 0.0000000000e+00; 2.3664900506e+09; 2.4665332804e+09; 4.7853240320e+09
1288517100; 2.6097333333e+02; 2.1324001477e-01; 8.6016000000e+04; 4.8334328900e+09; 0.0000000000e+00; 2.3669646131e+09; 2.4664682769e+09; 4.7853240320e+09
1288517400; 2.5901333333e+02; 2.1333333333e-01; 8.6016000000e+04; 4.8330979465e+09; 0.0000000000e+00; 2.3665975569e+09; 2.4665003895e+09; 4.7853240320e+09
1288517700; 2.5900000000e+02; 2.0739769602e-01; 8.6016000000e+04; 4.8330956800e+09; 0.0000000000e+00; 2.3665950720e+09; 2.4665006080e+09; 4.7853240320e+09
1288518000; 2.5900000000e+02; 2.0860510015e-01; 8.6016000000e+04; 4.8330956800e+09; 0.0000000000e+00; 2.3171333598e+09; 2.5159623202e+09; 4.7853240320e+09
1288518300; 2.5999000000e+02; 2.4048074154e-01; 8.6016000000e+04; 4.8330956800e+09; 0.0000000000e+00; 2.3169719910e+09; 2.5161236890e+09; 4.7853240320e+09
1288518600; 2.6000000000e+02; 2.0689424006e-01; 8.6016000000e+04; 4.8330224435e+09; 0.0000000000e+00; 2.2303251388e+09; 2.6026973047e+09; 4.7853240320e+09
1288518900; 2.6397333333e+02; 2.1067543664e-01; 8.6016000000e+04; 4.8334328900e+09; 0.0000000000e+00; 2.2302155844e+09; 2.6032173056e+09; 4.7853240320e+09
1288519200; 2.5802000000e+02; 2.0464073498e-01; 8.6016000000e+04; 4.8330233310e+09; 0.0000000000e+00; 2.2298880819e+09; 2.6031352491e+09; 4.7853240320e+09
1288519500; 2.6096000000e+02; 6.0863431310e-01; 8.6016000000e+04; 4.8330946970e+09; 0.0000000000e+00; 2.2562853137e+09; 2.5768093833e+09; 4.7853240320e+09
1288519800; 2.6000666667e+02; 2.1530104722e-01; 8.6016000000e+04; 4.8330956800e+09; 0.0000000000e+00; 2.2727011806e+09; 2.5603944994e+09; 4.7853240320e+09
1288520100; 2.5802000000e+02; 2.1072156357e-01; 8.6016000000e+04; 4.8330226893e+09; 0.0000000000e+00; 2.2727400243e+09; 2.5602826650e+09; 4.7853240320e+09
1288520400; 2.5601333333e+02; 2.0338246005e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.2727149158e+09; 2.5603070362e+09; 4.7853240320e+09
1288520700; 2.5699333333e+02; 2.0333333333e-01; 8.6016000000e+04; 4.8330219520e+09; 0.0000000000e+00; 2.2727676450e+09; 2.5602543070e+09; 4.7853240320e+09
1288521000; 2.6097333333e+02; 2.4055287997e-01; 8.6016000000e+04; 4.8334328900e+09; 0.0000000000e+00; 2.2738828220e+09; 2.5595500681e+09; 4.7853240320e+09
1288521300; 2.5701333333e+02; 2.0609614181e-01; 8.6016000000e+04; 4.8330968132e+09; 0.0000000000e+00; 2.2640722603e+09; 2.5690245530e+09; 4.7853240320e+09
1288521600; 2.5898666667e+02; 5.0441954227e+00; 8.6016000000e+04; 4.8334211755e+09; 0.0000000000e+00; 2.2643974690e+09; 2.5690237065e+09; 4.7853240320e+09
1288521900; 2.5999333333e+02; 6.4574000000e+00; 8.6016000000e+04; 4.8330978645e+09; 0.0000000000e+00; 2.2640987887e+09; 2.5689990758e+09; 4.7853240320e+09
1288522200; 2.6099333333e+02; 2.7898625046e-01; 8.6016000000e+04; 4.8334333815e+09; 0.0000000000e+00; 2.2645524617e+09; 2.5688809199e+09; 4.7853240320e+09
1288522500; 2.6399000000e+02; 3.6000495561e+00; 8.6016000000e+04; 4.8334356480e+09; 0.0000000000e+00; 2.3407688499e+09; 2.4926667981e+09; 4.7853240320e+09
1288522800; 2.5903333333e+02; 2.3929752676e-01; 8.6016000000e+04; 4.8330247100e+09; 0.0000000000e+00; 2.6131013359e+09; 2.2199233741e+09; 4.7853240320e+09
1288523100; 2.6098666667e+02; 9.6820029729e-01; 8.6016000000e+04; 4.8330951885e+09; 0.0000000000e+00; 2.5669818778e+09; 2.2661133107e+09; 4.7853240320e+09
1288523400; 2.6100000000e+02; 2.1184879832e-01; 8.6016000000e+04; 4.8334345148e+09; 0.0000000000e+00; 2.3805948996e+09; 2.4528396151e+09; 4.7853240320e+09
1288523700; 2.6199333333e+02; 2.2323979328e-01; 8.6016000000e+04; 4.8334356480e+09; 0.0000000000e+00; 2.2944568115e+09; 2.5389788365e+09; 4.7853240320e+09
1288524000; 2.6100666667e+02; 7.6203555556e+00; 8.6016000000e+04; 4.8334356480e+09; 0.0000000000e+00; 2.3612523042e+09; 2.4721833438e+09; 4.7853240320e+09
1288524300; 2.6100000000e+02; 2.5642222222e-01; 8.6016000000e+04; 4.8334234419e+09; 0.0000000000e+00; 2.2945343898e+09; 2.5388890522e+09; 4.7853240320e+09
1288524600; 2.5802000000e+02; 3.9871111111e-01; 8.6016000000e+04; 4.8330246281e+09; 0.0000000000e+00; 2.3312307541e+09; 2.5017938739e+09; 4.7853240320e+09
1288524900; 2.6296666667e+02; 5.9593555556e+00; 8.6016000000e+04; 4.8330951885e+09; 0.0000000000e+00; 2.3764513314e+09; 2.4566438571e+09; 4.7853240320e+09
