etime;apache2_18_vmstk;apache2_18_threads;apache2_18_conns;apache2_18_vmdata;apache2_18_vmsize;apache2_18_vmswap;apache2_18_vmrss;localhost_processload_apache2_28
1288295100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 4.3311111111e-02
1288295400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 4.6644444444e-02
1288295700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 3.3532961724e-02
1288296000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 3.6534517050e-02
1288296300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 3.6665854559e-02
1288296600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 3.0044444444e-02
1288296900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 3.0000000000e-02
1288297200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 4.3244444444e-02
1288297500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 3.6711111111e-02
1288297800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 3.9977777778e-02
1288298100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 2.6844147157e-02
1288298400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 2.9989186176e-02
1288298700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 2.9900664452e-02
1288299000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 2.9999335548e-02
1288299300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 3.6622222222e-02
1288299600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 4.3288888889e-02
1288299900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 3.6711111111e-02
1288300200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 3.3466295058e-02
1288300500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 2.0044816054e-02
1288300800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 2.6644444444e-02
1288301100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 2.3344444444e-02
1288301400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 2.9977777778e-02
1288301700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 2.3355555556e-02
1288302000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 3.3189627169e-02
1288302300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 2.0088150609e-02
1288302600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 2.6622222222e-02
1288302900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8549939200e+08; 1.5114240000e+07; 2.3355555556e-02
1288303500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546684245e+08; 1.5146789547e+07; 1.4582222222e-01
1288303800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.0844444444e-02
1288304100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.6688888889e-02
1288304400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.6666666667e-02
1288304700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.3288888889e-02
1288305000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.6711111111e-02
1288305300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.6722036418e-02
1288305600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.7001858045e-03
1288305900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 9.9888888889e-03
1288306200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.9900442968e-02
1288306500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.0066223699e-02
1288306800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.0000000000e-02
1288307100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.0000000000e-02
1288307400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6888888889e-03
1288307700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3555555556e-03
1288308000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6444444444e-03
1288308300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6666666667e-03
1288308600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3555555556e-03
1288308900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3444072835e-03
1288309200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3333704942e-03
1288309500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.6567035807e-02
1288309800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.4218530823e-03
1288310100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6444444444e-03
1288310400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6666666667e-03
1288310700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 4.4444444444e-05
1288311000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 0.0000000000e+00
1288311300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 9.9333333333e-03
1288311600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3888517280e-03
1288311900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3223332111e-03
1288312200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.2148394241e-05
1288312500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3111111111e-03
1288312800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.2222222222e-05
1288313100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3111111111e-03
1288313400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3333333333e-03
1288313700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3444072835e-03
1288314000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3223332111e-03
1288314300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6443706165e-03
1288314600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 4.4444444444e-05
1288314900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3111111111e-03
1288315200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.2222222222e-05
1288315500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3111111111e-03
1288315800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.2222222222e-05
1288316100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3221850613e-03
1288316400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3223332111e-03
1288316700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.2148394241e-05
1288317000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 0.0000000000e+00
1288317300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 0.0000000000e+00
1288317600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3111111111e-03
1288317900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3444072835e-03
1288318200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.1148272018e-05
1288318500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3111111111e-03
1288318800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3333333333e-03
1288319100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.2222222222e-05
1288319400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 0.0000000000e+00
1288319700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3111111111e-03
1288320000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.2222222222e-05
1288320300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3222222222e-03
1288320600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.1111111111e-05
1288320900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3111111111e-03
1288321200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3333333333e-03
1288321500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.2222222222e-05
1288321800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 0.0000000000e+00
1288322100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3111111111e-03
1288322400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3333333333e-03
1288322700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.2222222222e-05
1288323000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6223698782e-03
1288323300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3444075305e-03
1288323600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3222591362e-05
1288323900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3111111111e-03
1288324200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6224437062e-03
1288324500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3885928337e-03
1288324800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3223706214e-03
1288325100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3332595054e-03
1288325400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3333333333e-03
1288325700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 9.9555555556e-03
1288326000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3777777778e-03
1288326300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3333333333e-03
1288326600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6444444444e-03
1288326900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6666666667e-03
1288327200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.3333184690e-02
1288327500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6890375325e-03
1288327800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6445921004e-03
1288328100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6665190107e-03
1288328400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 6.6666666667e-03
1288328700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.3288888889e-02
1288329000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.9955555556e-02
1288329300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.3377777778e-02
1288329600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.3266666667e-02
1288329900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.6711111111e-02
1288330200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 1.0044444444e-02
1288330500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.3321962096e-02
1288330800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.0011371237e-02
1288331100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.3322222222e-02
1288331400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.0011111111e-02
1288331700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.6556146179e-02
1288332000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.6666076043e-02
1288332300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.0044444444e-02
1288332600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.6622222222e-02
1288332900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.6666666667e-02
1288333200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.3355555556e-02
1288333500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.9955555556e-02
1288333800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.6777480491e-02
1288334100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3311408398e-02
1288334400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.6688888889e-02
1288334700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.6633333333e-02
1288335000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 4.3311111111e-02
1288335300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.6567478774e-02
1288335600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.6732521226e-02
1288335900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3288888889e-02
1288336200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.6644444444e-02
1288336500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3355555556e-02
1288336800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.6711111111e-02
1288337100; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.6666666667e-02
1288337400; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 2.9977777778e-02
1288337700; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3201107420e-02
1288338000; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 4.0064667385e-02
1288338300; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3489409142e-02
1288338600; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.6655927165e-02
1288338900; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.6545256552e-02
1288339200; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.0043632337e-02
1288339500; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.9933333333e-02
1288339800; 8.6016000000e+04; 1.0000000000e+00; 0.0000000000e+00; 6.8157440000e+06; 3.0061363200e+08; 2.8546662400e+08; 1.5147008000e+07; 3.3377777778e-02
